"X","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","first_round","quarter","semi","small_final","big_final","fall_first_round","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_first_round","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final","tomoa_skip","year","start_date","end_date","event","dob","time_progression","age"
385,7,"yaroslav","gontaryk","UKR",6.67,NA,FALSE,FALSE,TRUE,FALSE,"M",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-05-03","2014-05-04","IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014","1993-01-01",750,21
386,8,"arsenii","shevchenko","RUS",6.63,NA,FALSE,FALSE,TRUE,FALSE,"M",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-05-03","2014-05-04","IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014","1990-01-01",750,24
387,9,"lukasz","swirk","POL",6.77,6.66,FALSE,FALSE,FALSE,FALSE,"M",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-05-03","2014-05-04","IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014","1985-01-01",750,29
388,10,"leonardo","gontero","ITA",6.82,6.69,FALSE,FALSE,FALSE,FALSE,"M",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-05-03","2014-05-04","IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014","1993-12-11",750,20
389,11,"marcin","dzienski","POL",6.48,6.81,FALSE,FALSE,FALSE,FALSE,"M",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-05-03","2014-05-04","IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014","1993-01-22",750,21
390,12,"jedrzej","komosinski","POL",7.22,6.97,FALSE,FALSE,FALSE,FALSE,"M",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-05-03","2014-05-04","IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014","1988-01-01",750,26
391,13,"vladislav","deulin","RUS",6.96,7.04,FALSE,FALSE,FALSE,FALSE,"M",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-05-03","2014-05-04","IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014","1994-05-05",750,20
392,14,"reza","alipour shenazandifard","IRI",7.36,7.48,FALSE,FALSE,FALSE,FALSE,"M",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-05-03","2014-05-04","IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014","1994-04-29",750,20
393,15,"anton","poliakov","RUS",6.87,7.97,FALSE,FALSE,FALSE,FALSE,"M",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-05-03","2014-05-04","IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014","1993-01-01",750,21
394,16,"sergei","sinitcyn","RUS",6.94,NA,FALSE,FALSE,FALSE,TRUE,"M",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-05-03","2014-05-04","IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014","1983-01-01",750,31
395,17,"yoann","le couster","FRA",7.41,NA,FALSE,FALSE,FALSE,FALSE,"M",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-05-03","2014-05-04","IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014","1991-01-01",750,23
396,18,"mohsen","shafiei","IRI",7.68,NA,FALSE,FALSE,FALSE,FALSE,"M",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-05-03","2014-05-04","IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",NA,750,23.125
397,19,"gogi","chartolani","GEO",9.37,NA,FALSE,FALSE,FALSE,FALSE,"M",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-05-03","2014-05-04","IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014","1994-01-01",750,20
398,20,"giga","jankhoteli","GEO",9.91,NA,FALSE,FALSE,FALSE,FALSE,"M",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-05-03","2014-05-04","IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014","1993-01-01",750,21
399,21,"giorgi","mukbaniani","GEO",11.85,NA,FALSE,FALSE,FALSE,FALSE,"M",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-05-03","2014-05-04","IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014","1996-01-01",750,18
400,22,"mamuka","khutsishvili","GEO",11.88,NA,FALSE,FALSE,FALSE,FALSE,"M",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-05-03","2014-05-04","IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014","1995-01-01",750,19
401,23,"ramel","rahimkhanov","AZE",13.44,NA,FALSE,FALSE,FALSE,FALSE,"M",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-05-03","2014-05-04","IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014","1996-01-01",750,18
402,24,"zohrab","shahbalaye","AZE",15.14,NA,FALSE,FALSE,FALSE,FALSE,"M",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-05-03","2014-05-04","IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014","1985-01-01",750,29
403,25,"chingiz","taghizade","AZE",NA,NA,FALSE,TRUE,FALSE,FALSE,"M",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-05-03","2014-05-04","IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014","1993-01-01",750,21
404,1,"qixin","zhong","CHN",6.21,6.03,FALSE,FALSE,FALSE,FALSE,"M",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-06-20","2014-06-22","IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014","1989-04-07",798,25
405,2,"marcin","dzienski","POL",6.33,6.45,FALSE,FALSE,FALSE,FALSE,"M",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-06-20","2014-06-22","IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014","1993-01-22",798,21
406,3,"danyil","boldyrev","UKR",6.52,6.11,FALSE,FALSE,FALSE,FALSE,"M",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-06-20","2014-06-22","IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014","1992-05-15",798,22
407,4,"evgenii","vaitsekhovskii","RUS",6.69,6.26,FALSE,FALSE,FALSE,FALSE,"M",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-06-20","2014-06-22","IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014","1986-05-12",798,28
408,5,"aspar","aspar","INA",6.56,6.54,FALSE,FALSE,FALSE,FALSE,"M",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-06-20","2014-06-22","IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014","1988-01-24",798,26
409,6,"stanislav","kokorin","RUS",6.32,7.03,FALSE,FALSE,FALSE,FALSE,"M",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-06-20","2014-06-22","IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014","1990-01-22",798,24
410,7,"bassa","mawem","FRA",6.31,7.32,FALSE,FALSE,FALSE,FALSE,"M",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-06-20","2014-06-22","IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014","1984-11-09",798,29
411,8,"libor","hroza","CZE",6.03,7.82,FALSE,FALSE,FALSE,FALSE,"M",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-06-20","2014-06-22","IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014","1987-01-01",798,27
412,9,"arsenii","shevchenko","RUS",6.93,6.49,FALSE,FALSE,FALSE,FALSE,"M",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-06-20","2014-06-22","IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014","1990-01-01",798,24
413,10,"dmitrii","timofeev","RUS",6.7,6.669,FALSE,FALSE,FALSE,FALSE,"M",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-06-20","2014-06-22","IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014","1993-01-01",798,21
414,11,"ashari","fajri","INA",6.9,6.88,FALSE,FALSE,FALSE,FALSE,"M",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-06-20","2014-06-22","IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014","1988-11-11",798,25
415,12,"ardi","winoto","INA",7.8,7.28,FALSE,FALSE,FALSE,FALSE,"M",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-06-20","2014-06-22","IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014","1989-01-01",798,25
416,13,"sergei","sinitcyn","RUS",6.95,7.82,FALSE,FALSE,FALSE,FALSE,"M",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-06-20","2014-06-22","IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014","1983-01-01",798,31
417,14,"sungjoon","chae","KOR",7.92,8.02,FALSE,FALSE,FALSE,FALSE,"M",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-06-20","2014-06-22","IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014","1993-01-01",798,21
418,15,"viacheslav","vedenchuk","RUS",6.95,9.45,FALSE,FALSE,FALSE,FALSE,"M",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-06-20","2014-06-22","IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014","1993-01-01",798,21
419,16,"hyunjae","kim","KOR",7.96,12.29,FALSE,FALSE,FALSE,FALSE,"M",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-06-20","2014-06-22","IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014","1993-01-01",798,21
420,17,"seungbin","choi","KOR",8.13,NA,FALSE,FALSE,NA,NA,"M",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-06-20","2014-06-22","IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014",NA,798,24.2631578947368
421,18,"hongil","kim","KOR",8.42,NA,FALSE,FALSE,NA,NA,"M",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-06-20","2014-06-22","IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014","1994-01-01",798,20
422,19,"lincai","zhong","CHN",8.45,NA,FALSE,FALSE,NA,NA,"M",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-06-20","2014-06-22","IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014","1990-01-01",798,24
423,20,"sean","mccoll","CAN",9.32,NA,FALSE,FALSE,NA,NA,"M",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-06-20","2014-06-22","IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014","1987-09-03",798,26
424,1,"danyil","boldyrev","UKR",6.14,7.2,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1992-05-15",818,22
425,2,"marcin","dzienski","POL",5.95,NA,FALSE,FALSE,TRUE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1993-01-22",818,21
426,3,"reza","alipour shenazandifard","IRI",6.3,6.01,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1994-04-29",818,20
427,4,"bassa","mawem","FRA",6,9.74,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1984-11-09",818,29
428,5,"quentin","nambot","FRA",6.26,6.42,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1995-01-01",818,19
429,6,"alessandro","santoni","ITA",6.32,6.44,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1996-01-01",818,18
430,7,"libor","hroza","CZE",5.8,7.15,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1987-01-01",818,27
431,8,"qixin","zhong","CHN",6.09,NA,FALSE,FALSE,TRUE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1989-04-07",818,25
432,9,"dmitrii","timofeev","RUS",6.58,6.25,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1993-01-01",818,21
433,10,"arsenii","shevchenko","RUS",6.35,6.45,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1990-01-01",818,24
434,11,"leonardo","gontero","ITA",6.31,6.54,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1993-12-11",818,20
435,12,"aleksandr","shikov","RUS",6.38,6.54,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1997-01-01",818,17
436,13,"amir","maimuratov","KAZ",6.43,6.92,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1995-07-19",818,18
437,14,"evgenii","vaitsekhovskii","RUS",6.14,7.59,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1986-05-12",818,28
438,15,"yoann","le couster","FRA",6.61,8.76,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1991-01-01",818,23
439,16,"stanislav","kokorin","RUS",6.31,NA,FALSE,FALSE,FALSE,TRUE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1990-01-22",818,24
440,17,"robert","stewart-patterson","CAN",6.8,NA,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1996-01-01",818,18
441,18,"jedrzej","komosinski","POL",6.88,NA,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1988-01-01",818,26
442,19,"vladislav","deulin","RUS",6.9,NA,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1994-05-05",818,20
443,19,"yaroslav","gontaryk","UKR",6.9,NA,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1993-01-01",818,21
444,21,"anton","poliakov","RUS",6.94,NA,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1993-01-01",818,21
445,22,"ludovico","fossali","ITA",7.06,NA,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1997-05-21",818,17
446,23,"karol","denis","POL",7.17,NA,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1996-01-01",818,18
447,24,"viacheslav","vedenchuk","RUS",7.18,NA,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1993-01-01",818,21
448,25,"tommaso","pasqua","ITA",7.44,NA,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1995-01-01",818,19
449,26,"michal","lewicki","POL",7.7,NA,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1995-01-01",818,19
450,26,"tomasz","sordyl","POL",7.7,NA,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1995-01-01",818,19
451,28,"alban","levier","FRA",8.94,NA,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1994-01-01",818,20
452,29,"petr","burian","CZE",8.99,NA,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1991-01-01",818,23
453,30,"joshua","bosler","GER",9,NA,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1996-01-01",818,18
454,31,"sean","mccoll","CAN",9.11,NA,FALSE,FALSE,FALSE,FALSE,"M",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-07-10","2014-07-12","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","1987-09-03",818,26
455,1,"libor","hroza","CZE",5.76,6.44,FALSE,FALSE,FALSE,FALSE,"M",861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-08-30","2014-08-31","IFSC Climbing Worldcup (S) - Arco (ITA) 2014","1987-01-01",869,27
456,2,"bassa","mawem","FRA",6.14,6.58,FALSE,FALSE,FALSE,FALSE,"M",861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-08-30","2014-08-31","IFSC Climbing Worldcup (S) - Arco (ITA) 2014","1984-11-09",869,29
457,3,"alessandro","santoni","ITA",6.3,NA,FALSE,FALSE,FALSE,FALSE,"M",861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-08-30","2014-08-31","IFSC Climbing Worldcup (S) - Arco (ITA) 2014","1996-01-01",869,18
458,4,"marcin","dzienski","POL",6.14,NA,FALSE,FALSE,FALSE,TRUE,"M",861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-08-30","2014-08-31","IFSC Climbing Worldcup (S) - Arco (ITA) 2014","1993-01-22",869,21
459,5,"danyil","boldyrev","UKR",6.32,5.75,FALSE,FALSE,FALSE,FALSE,"M",861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-08-30","2014-08-31","IFSC Climbing Worldcup (S) - Arco (ITA) 2014","1992-05-15",869,22
460,6,"stanislav","kokorin","RUS",6.16,6.44,FALSE,FALSE,FALSE,FALSE,"M",861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2014,"2014-08-30","2014-08-31","IFSC Climbing Worldcup (S) - Arco (ITA) 2014","1990-01-22",869,24
