"X","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","quarter","semi","small_final","big_final","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final","first_round","fall_first_round","false_start_first_round","tomoa_skip","year","start_date","end_date","event","dob","time_progression","age"
645,17,"andrea","rojas","ECU",9.55,NA,FALSE,FALSE,FALSE,FALSE,FALSE,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-07-15","2016-07-16","IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016","1995-01-01",1554,21
646,18,"alla","marenych","UKR",9.59,NA,FALSE,FALSE,FALSE,FALSE,FALSE,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-07-15","2016-07-16","IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016","1988-01-01",1554,28
647,19,"monika","prokopiuk-kawecka","POL",9.63,NA,FALSE,FALSE,FALSE,FALSE,FALSE,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-07-15","2016-07-16","IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016","1988-01-01",1554,28
648,20,"erica","meister","USA",9.86,NA,FALSE,FALSE,FALSE,FALSE,FALSE,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-07-15","2016-07-16","IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016","1989-01-01",1554,27
649,21,"elisabetta","dalla brida","ITA",9.87,NA,FALSE,FALSE,FALSE,FALSE,FALSE,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-07-15","2016-07-16","IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016","2000-01-01",1554,16
650,22,"stefanie","pichler","AUT",9.91,NA,FALSE,FALSE,FALSE,FALSE,FALSE,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-07-15","2016-07-16","IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016","1992-01-01",1554,24
651,23,"giorgia","randi","ITA",10.45,NA,FALSE,FALSE,FALSE,FALSE,FALSE,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-07-15","2016-07-16","IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016","1998-01-01",1554,18
652,24,"silvia","porta","ITA",10.48,NA,FALSE,FALSE,FALSE,FALSE,FALSE,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-07-15","2016-07-16","IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016","1999-01-01",1554,17
653,25,"giulia","fossali","ITA",10.76,NA,FALSE,FALSE,FALSE,FALSE,FALSE,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-07-15","2016-07-16","IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016","1999-01-01",1554,17
654,26,"victoire","andrier","FRA",11.2,NA,FALSE,FALSE,FALSE,FALSE,FALSE,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-07-15","2016-07-16","IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016","1996-02-16",1554,20
655,1,"anouck","jaubert","FRA",8.26,8.18,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1994-01-27",1596,22
656,2,"iuliia","kaplina","RUS",7.95,NA,FALSE,FALSE,TRUE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1993-05-11",1596,23
657,3,"klaudia","buczek","POL",8.25,8.05,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1991-01-01",1596,25
658,4,"aleksandra","miroslaw","POL",8.41,8.15,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1994-02-02",1596,22
659,5,"aurelia","sarisson","FRA",8.93,8.66,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1997-12-21",1596,18
660,6,"anna","brozek","POL",8.76,9.29,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1995-03-27",1596,21
661,7,"elena","timofeeva","RUS",8.85,9.31,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1996-01-01",1596,20
662,8,"svetlana","motovilova","RUS",9.29,NA,FALSE,FALSE,TRUE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1996-01-01",1596,20
663,9,"alla","marenych","UKR",9.36,9.1,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1988-01-01",1596,28
664,10,"nina","lach","AUT",9.26,9.26,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1995-01-01",1596,21
665,11,"alexandra","elmer","AUT",9.54,9.57,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1996-01-01",1596,20
666,12,"victoire","andrier","FRA",9.28,9.69,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1996-02-16",1596,20
667,13,"elisabetta","dalla brida","ITA",9.64,10.28,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","2000-01-01",1596,16
668,14,"edyta","ropek","POL",8.7,10.88,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1979-01-01",1596,37
669,15,"patrycja","chudziak","POL",9.06,11.36,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1997-01-01",1596,19
670,16,"andrea","rojas","ECU",9.65,11.57,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1995-01-01",1596,21
671,17,"monika","prokopiuk-kawecka","POL",9.88,NA,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1988-01-01",1596,28
672,18,"silvia","porta","ITA",9.94,NA,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1999-01-01",1596,17
673,19,"farnaz","esmaeilzadeh","IRI",9.99,NA,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1988-04-29",1596,28
674,20,"giorgia","randi","ITA",10.5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1998-01-01",1596,18
675,21,"giulia","fossali","ITA",10.52,NA,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1999-01-01",1596,17
676,22,"charlotte","durif","FRA",10.54,NA,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",NA,1596,22.0740740740741
677,23,"tetiana","kolkotina","UKR",10.59,NA,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1992-01-01",1596,24
678,24,"martina","zanetti","ITA",10.71,NA,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1997-01-01",1596,19
679,25,"anastasia","shymkova","UKR",10.95,NA,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",NA,1596,22.0740740740741
680,26,"alison","stewart-patterson","CAN",11.12,NA,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1994-01-01",1596,22
681,27,"alessandra","zanetti","ITA",12.06,NA,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1999-01-01",1596,17
682,28,"andrea","ebner","ITA",13.11,NA,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1996-01-01",1596,20
683,29,"maria","georgieva","BUL",15.19,NA,FALSE,FALSE,FALSE,FALSE,FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-08-26","2016-08-27","IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","1983-01-01",1596,33
684,1,"anna","tsyganova","RUS",7.88,7.52,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1993-01-01",1615,23
685,2,"anouck","jaubert","FRA",8.03,7.79,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1994-01-27",1615,22
686,3,"iuliia","kaplina","RUS",8.18,8.23,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1993-05-11",1615,23
687,4,"aleksandra","miroslaw","POL",8.27,8.4,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1994-02-02",1615,22
688,5,"klaudia","buczek","POL",8.35,8.11,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1991-01-01",1615,25
689,6,"elma","fleuret","FRA",8.89,8.58,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1999-01-01",1615,17
690,7,"daria","kan","RUS",9.06,8.71,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1998-01-01",1615,18
691,8,"patrycja","chudziak","POL",9.09,9.17,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1997-01-01",1615,19
692,9,"alla","marenych","UKR",9.38,9.08,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1988-01-01",1615,28
693,10,"anna","brozek","POL",8.41,9.14,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1995-03-27",1615,21
694,11,"nina","lach","AUT",9.11,9.35,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1995-01-01",1615,21
695,12,"tamara","ulzhabayeva","KAZ",9.58,9.43,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1987-08-04",1615,29
696,13,"victoire","andrier","FRA",9.31,10.31,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1996-02-16",1615,20
697,14,"aurelia","sarisson","FRA",8.66,NA,FALSE,FALSE,TRUE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1997-12-21",1615,18
698,15,"elizaveta","ivanova","RUS",8.91,NA,FALSE,FALSE,TRUE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1999-01-01",1615,17
699,16,"elisabetta","dalla brida","ITA",9.62,NA,FALSE,FALSE,TRUE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","2000-01-01",1615,16
700,17,"cuilian","he","CHN",9.65,NA,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016",NA,1615,21.2926829268293
701,18,"andrea","rojas","ECU",9.72,NA,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1995-01-01",1615,21
702,19,"erica","meister","USA",9.8,NA,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1989-01-01",1615,27
703,20,"elena","krasovskaia","RUS",9.83,NA,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","2000-01-01",1615,16
704,21,"elena","timofeeva","RUS",9.84,NA,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1996-01-01",1615,20
705,22,"farnaz","esmaeilzadeh","IRI",9.91,NA,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1988-04-29",1615,28
706,23,"edyta","ropek","POL",9.99,NA,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1979-01-01",1615,37
707,24,"claire","buhrfeind","USA",10.22,NA,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1998-01-01",1615,18
708,25,"alina","gaidamakina","RUS",10.26,NA,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1990-01-01",1615,26
709,26,"charlotte","durif","FRA",10.48,NA,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016",NA,1615,21.2926829268293
710,27,"giorgia","randi","ITA",10.49,NA,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1998-01-01",1615,18
711,28,"tetiana","kolkotina","UKR",10.56,NA,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1992-01-01",1615,24
712,29,"kyra","condie","USA",10.77,NA,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1996-06-05",1615,20
713,30,"silvia","porta","ITA",10.82,NA,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1999-01-01",1615,17
714,31,"bimini","horstmann","USA",11.21,NA,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1999-01-01",1615,17
715,32,"grace","mckeehan","USA",11.47,NA,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1998-01-01",1615,18
716,33,"jeongran","ko","KOR",11.48,NA,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016",NA,1615,21.2926829268293
717,34,"anastasiya","zaichenko","UKR",11.93,NA,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1993-01-01",1615,23
718,35,"andrea","ebner","ITA",12.94,NA,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1996-01-01",1615,20
719,36,"rong","jiang","CHN",13.03,NA,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1994-01-01",1615,22
720,37,"jiwon","yang","KOR",13.04,NA,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1996-01-01",1615,20
721,38,"alannah","yip","CAN",13.36,NA,FALSE,FALSE,FALSE,FALSE,FALSE,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,"2016-09-14","2016-09-18","IFSC Climbing World Championships - Paris (FRA) 2016","1993-10-26",1615,22
